n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
2786	3122.2222	10458	8823	8823
3206	3122.205	7547	8824	8824
2722	3122.2043	10950	8825	8825
2834	3122.151	10088	8826	8826
3906	3122.098	4147	8827	8827
2996	3122.0735	8871	8828	8828
3133	3121.97	8024	8829	8829
2872	3121.9285	9796	8830	8830
3016	3121.9246	8741	8831	8831
2714	3121.9172	11019	8832	8832
2353	3121.8403	14098	8833	8833
2967	3121.8284	9076	8834	8834
2911	3121.804	9483	8835	8835
3586	3121.673	5542	8836	8836
2767	3121.6523	10603	8837	8837
3079	3121.6108	8354	8838	8838
3977	3121.5664	3911	8839	8839
3131	3121.5586	8035	8840	8840
3445	3121.544	6201	8841	8841
2566	3121.4116	12176	8842	8842
2719	3121.2898	10981	8843	8843
3183	3121.202	7696	8844	8844
3145	3121.18	7933	8845	8845
2648	3121.1333	11508	8846	8846
3066	3121.0972	8444	8847	8847
2669	3121.0442	11349	8848	8848
3138	3120.906	7974	8849	8849
3289	3120.894	7071	8850	8850
2983	3120.892	8959	8851	8851
2741	3120.861	10827	8852	8852
3471	3120.8381	6079	8853	8853
2818	3120.7996	10200	8854	8854
3271	3120.7908	7171	8855	8855
2844	3120.754	10018	8856	8856
3188	3120.7302	7663	8857	8857
3289	3120.7275	7070	8858	8858
2705	3120.6848	11089	8859	8859
2824	3120.648	10157	8860	8860
2637	3120.533	11595	8861	8861
3526	3120.4714	5793	8862	8862
2865	3120.394	9843	8863	8863
2553	3120.369	12307	8864	8864
2819	3120.3613	10196	8865	8865
2708	3120.349	11065	8866	8866
2575	3120.295	12100	8867	8867
3297	3120.2886	7014	8868	8868
3654	3119.9863	5220	8869	8869
3179	3119.9062	7709	8870	8870
2757	3119.841	10680	8871	8871
2805	3119.79	10314	8872	8872
3103	3119.7485	8186	8873	8873
2944	3119.6697	9253	8874	8874
3332	3119.649	6817	8875	8875
2956	3119.6318	9160	8876	8876
4235	3119.5994	3078	8877	8877
2651	3119.5789	11490	8878	8878
3032	3119.558	8637	8879	8879
3334	3119.547	6799	8880	8880
2677	3119.541	11294	8881	8881
3066	3119.4797	8445	8882	8882
3048	3119.4753	8544	8883	8883
2875	3119.4502	9768	8884	8884
2999	3119.405	8850	8885	8885
2848	3119.3625	9972	8886	8886
2281	3119.348	14712	8887	8887
3143	3119.2295	7944	8888	8888
2440	3118.981	13306	8889	8889
3418	3118.8828	6332	8890	8890
2183	3118.8784	15641	8891	8891
3644	3118.8318	5262	8892	8892
2459	3118.8	13133	8893	8893
2944	3118.6926	9259	8894	8894
2802	3118.6863	10341	8895	8895
2560	3118.6719	12238	8896	8896
2822	3118.534	10172	8897	8897
3770	3118.4705	4691	8898	8898
3104	3118.4058	8179	8899	8899
3132	3118.401	8032	8900	8900
2632	3118.3308	11627	8901	8901
2384	3118.2754	13784	8902	8902
3244	3118.274	7315	8903	8903
2924	3118.2664	9401	8904	8904
2871	3118.1155	9806	8905	8905
2652	3118.0542	11478	8906	8906
3521	3117.8726	5818	8907	8907
3292	3117.8547	7052	8908	8908
3191	3117.8232	7648	8909	8909
2646	3117.76	11531	8910	8910
2691	3117.5925	11190	8911	8911
2467	3117.561	13054	8912	8912
2797	3117.5378	10373	8913	8913
2524	3117.5361	12533	8914	8914
3526	3117.4985	5791	8915	8915
2898	3117.4846	9591	8916	8916
2766	3117.4575	10616	8917	8917
3177	3117.3743	7735	8918	8918
2696	3117.371	11151	8919	8919
2840	3117.302	10041	8920	8920
2800	3117.2163	10358	8921	8921
3111	3117.1746	8149	8922	8922
2780	3117.1533	10511	8923	8923
3010	3117.1448	8777	8924	8924
2987	3117.0798	8942	8925	8925
3020	3117.0366	8712	8926	8926
3456	3117.0312	6155	8927	8927
3194	3116.926	7631	8928	8928
3004	3116.8572	8818	8929	8929
2898	3116.7542	9589	8930	8930
3601	3116.7197	5472	8931	8931
3043	3116.684	8568	8932	8932
2792	3116.4788	10409	8933	8933
2546	3116.4192	12356	8934	8934
3898	3116.324	4175	8935	8935
3218	3116.2986	7483	8936	8936
2543	3116.2861	12388	8937	8937
2963	3116.2083	9112	8938	8938
2541	3116.1968	12401	8939	8939
3324	3116.1936	6856	8940	8940
2762	3116.0745	10640	8941	8941
2897	3115.9631	9603	8942	8942
3052	3115.9363	8520	8943	8943
2433	3115.876	13353	8944	8944
2974	3115.8557	9029	8945	8945
2629	3115.8284	11649	8946	8946
2787	3115.783	10453	8947	8947
2957	3115.7314	9153	8948	8948
2947	3115.5886	9238	8949	8949
2991	3115.5266	8902	8950	8950
2730	3115.4985	10906	8951	8951
2703	3115.4917	11103	8952	8952
3164	3115.324	7819	8953	8953
3120	3115.1956	8091	8954	8954
3453	3115.1824	6169	8955	8955
2422	3115.179	13462	8956	8956
2769	3115.1685	10594	8957	8957
2974	3115.1099	9025	8958	8958
3389	3115.0173	6487	8959	8959
3805	3114.8745	4545	8960	8960
3133	3114.7817	8020	8961	8961
2877	3114.7715	9742	8962	8962
2594	3114.6833	11934	8963	8963
2897	3114.6042	9600	8964	8964
2666	3114.5452	11378	8965	8965
2991	3114.5388	8901	8966	8966
3217	3114.4575	7492	8967	8967
3259	3114.4258	7232	8968	8968
3149	3114.3872	7912	8969	8969
2691	3114.3699	11185	8970	8970
2790	3114.303	10431	8971	8971
3359	3114.2334	6656	8972	8972
2940	3113.9214	9292	8973	8973
3240	3113.9087	7340	8974	8974
3562	3113.9028	5637	8975	8975
2745	3113.8345	10794	8976	8976
2058	3113.8298	16847	8977	8977
3554	3113.624	5673	8978	8978
2310	3113.5981	14471	8979	8979
2901	3113.5474	9569	8980	8980
3438	3113.4685	6240	8981	8981
3149	3113.3386	7914	8982	8982
3331	3113.2637	6821	8983	8983
2359	3113.2534	14042	8984	8984
2637	3113.2258	11599	8985	8985
2797	3113.0989	10372	8986	8986
2849	3112.9294	9968	8987	8987
3290	3112.9177	7064	8988	8988
2546	3112.889	12360	8989	8989
2448	3112.8694	13234	8990	8990
2799	3112.835	10365	8991	8991
4212	3112.8289	3138	8992	8992
2899	3112.8145	9583	8993	8993
2460	3112.6902	13124	8994	8994
3031	3112.676	8638	8995	8995
3348	3112.6057	6715	8996	8996
2777	3112.4832	10533	8997	8997
3040	3112.43	8590	8998	8998
2876	3112.405	9749	8999	8999
3204	3112.3357	7561	9000	9000
3135	3112.3232	8010	9001	9001
3281	3112.317	7121	9002	9002
2667	3112.3003	11363	9003	9003
3264	3112.2634	7212	9004	9004
2449	3112.2266	13223	9005	9005
3168	3112.1309	7799	9006	9006
2414	3112.1309	13522	9007	9007
3146	3112.0347	7925	9008	9008
3296	3112.026	7022	9009	9009
2558	3112.0173	12255	9010	9010
2872	3111.9197	9791	9011	9011
3530	3111.882	5779	9012	9012
3412	3111.783	6351	9013	9013
3231	3111.729	7390	9014	9014
3370	3111.7178	6602	9015	9015
3390	3111.7063	6485	9016	9016
3646	3111.689	5255	9017	9017
3599	3111.605	5482	9018	9018
4413	3111.6003	2642	9019	9019
2890	3111.4424	9646	9020	9020
2989	3111.407	8919	9021	9021
3214	3111.2695	7504	9022	9022
2004	3111.1963	17319	9023	9023
2613	3111.1863	11786	9024	9024
3148	3111.0806	7918	9025	9025
2812	3110.9783	10255	9026	9026
2980	3110.8955	8989	9027	9027
3664	3110.8782	5168	9028	9028
2675	3110.8323	11304	9029	9029
2964	3110.8037	9102	9030	9030
3555	3110.7832	5669	9031	9031
2597	3110.7344	11913	9032	9032
2971	3110.7292	9055	9033	9033
2904	3110.726	9550	9034	9034
3053	3110.655	8513	9035	9035
3445	3110.5159	6200	9036	9036
3149	3110.473	7915	9037	9037
3452	3110.4497	6175	9038	9038
2907	3110.4482	9515	9039	9039
2965	3110.4287	9094	9040	9040
2810	3110.3635	10274	9041	9041
3199	3110.2004	7594	9042	9042
2866	3110.1963	9838	9043	9043
3276	3110.1924	7150	9044	9044
2582	3110.0598	12036	9045	9045
3452	3110.0444	6177	9046	9046
2385	3109.956	13776	9047	9047
3055	3109.8918	8503	9048	9048
2755	3109.8782	10697	9049	9049
3064	3109.8416	8460	9050	9050
3633	3109.8164	5320	9051	9051
3688	3109.808	5051	9052	9052
2828	3109.8032	10128	9053	9053
3657	3109.72	5199	9054	9054
3373	3109.6733	6584	9055	9055
2910	3109.6262	9488	9056	9056
2848	3109.6128	9973	9057	9057
3642	3109.588	5281	9058	9058
4530	3109.508	2384	9059	9059
3108	3109.4995	8167	9060	9060
3471	3109.4763	6078	9061	9061
2862	3109.4753	9875	9062	9062
2213	3109.4407	15335	9063	9063
3460	3109.4287	6139	9064	9064
3681	3109.4238	5089	9065	9065
3141	3109.4116	7959	9066	9066
3509	3109.3455	5878	9067	9067
2628	3109.2798	11655	9068	9068
2287	3109.2366	14649	9069	9069
2626	3108.9915	11675	9070	9070
2989	3108.9663	8923	9071	9071
2989	3108.9238	8927	9072	9072
2999	3108.9233	8854	9073	9073
2750	3108.7732	10755	9074	9074
2851	3108.7122	9954	9075	9075
2790	3108.6016	10432	9076	9076
2532	3108.4722	12469	9077	9077
3270	3108.4624	7177	9078	9078
3000	3108.4575	8842	9079	9079
3654	3108.3987	5221	9080	9080
3150	3108.2527	7908	9081	9081
3163	3108.2124	7829	9082	9082
2524	3107.9338	12537	9083	9083
3243	3107.8862	7322	9084	9084
2730	3107.8696	10905	9085	9085
2464	3107.8157	13080	9086	9086
2939	3107.7651	9297	9087	9087
2680	3107.7385	11279	9088	9088
2667	3107.6453	11369	9089	9089
2236	3107.4973	15129	9090	9090
2950	3107.4185	9211	9091	9091
2740	3107.3782	10833	9092	9092
2836	3107.3706	10072	9093	9093
2682	3107.3586	11263	9094	9094
3168	3107.3464	7800	9095	9095
2820	3107.2888	10191	9096	9096
2959	3107.264	9141	9097	9097
3380	3107.221	6548	9098	9098
2412	3107.216	13540	9099	9099
2914	3107.2148	9464	9100	9100
2965	3107.0444	9092	9101	9101
2925	3107.0247	9391	9102	9102
2551	3106.8545	12327	9103	9103
3016	3106.852	8742	9104	9104
3075	3106.8503	8377	9105	9105
2629	3106.828	11646	9106	9106
2567	3106.7815	12169	9107	9107
2299	3106.7468	14561	9108	9108
3306	3106.7437	6969	9109	9109
2750	3106.712	10749	9110	9110
2873	3106.6147	9787	9111	9111
2754	3106.6025	10703	9112	9112
3480	3106.453	6038	9113	9113
2587	3106.4497	11988	9114	9114
3091	3106.4424	8274	9115	9115
3421	3106.4333	6310	9116	9116
2648	3106.433	11515	9117	9117
3138	3106.3713	7984	9118	9118
2780	3106.364	10505	9119	9119
2957	3106.1714	9154	9120	9120
2670	3106.1365	11346	9121	9121
2928	3106.1257	9375	9122	9122
2409	3106.1025	13581	9123	9123
3017	3106.0874	8728	9124	9124
2658	3106.082	11423	9125	9125
2963	3106.0142	9107	9126	9126
2554	3105.927	12294	9127	9127
3223	3105.91	7438	9128	9128
3105	3105.8757	8176	9129	9129
3228	3105.845	7405	9130	9130
3061	3105.7852	8474	9131	9131
3502	3105.7644	5908	9132	9132
3302	3105.757	6991	9133	9133
2748	3105.6917	10771	9134	9134
2545	3105.667	12366	9135	9135
2850	3105.659	9963	9136	9136
3114	3105.6125	8132	9137	9137
3959	3105.5825	3972	9138	9138
3675	3105.576	5117	9139	9139
2992	3105.5723	8896	9140	9140
2831	3105.4612	10112	9141	9141
2980	3105.4521	8987	9142	9142
2840	3105.4263	10042	9143	9143
2332	3105.3245	14293	9144	9144
2916	3105.1768	9449	9145	9145
3226	3105.1682	7420	9146	9146
3301	3105.1123	7000	9147	9147
2556	3105.0603	12278	9148	9148
3753	3104.9224	4759	9149	9149
3836	3104.8325	4424	9150	9150
3372	3104.8289	6590	9151	9151
3636	3104.7612	5304	9152	9152
3027	3104.7292	8671	9153	9153
2613	3104.7053	11788	9154	9154
3358	3104.666	6662	9155	9155
2553	3104.3862	12306	9156	9156
2375	3104.3853	13875	9157	9157
2834	3104.322	10083	9158	9158
3875	3104.3157	4264	9159	9159
3083	3104.2515	8325	9160	9160
3021	3104.208	8708	9161	9161
2909	3104.1145	9499	9162	9162
3037	3104.0237	8609	9163	9163
3107	3103.9038	8169	9164	9164
4174	3103.73	3250	9165	9165
2946	3103.7063	9240	9166	9166
2254	3103.611	14963	9167	9167
2303	3103.491	14530	9168	9168
2995	3103.4644	8878	9169	9169
2990	3103.4585	8911	9170	9170
3396	3102.9812	6456	9171	9171
2692	3102.921	11175	9172	9172
2929	3102.849	9363	9173	9173
2689	3102.7957	11203	9174	9174
2977	3102.76	9008	9175	9175
3207	3102.7454	7536	9176	9176
2572	3102.7432	12128	9177	9177
2638	3102.7427	11591	9178	9178
3197	3102.7405	7604	9179	9179
2880	3102.6458	9717	9180	9180
3139	3102.5967	7972	9181	9181
2946	3102.5278	9242	9182	9182
3033	3102.4592	8632	9183	9183
2693	3102.3186	11170	9184	9184
2470	3102.2751	13032	9185	9185
3271	3102.2402	7168	9186	9186
2999	3102.2288	8853	9187	9187
3709	3102.2104	4959	9188	9188
2758	3102.2063	10674	9189	9189
2356	3102.1626	14073	9190	9190
2911	3102.0425	9482	9191	9191
3133	3101.9795	8029	9192	9192
3399	3101.953	6441	9193	9193
2946	3101.8652	9247	9194	9194
2467	3101.842	13057	9195	9195
2359	3101.765	14043	9196	9196
2653	3101.7605	11466	9197	9197
2763	3101.749	10634	9198	9198
2353	3101.7358	14096	9199	9199
3071	3101.562	8415	9200	9200
2674	3101.5361	11318	9201	9201
2873	3101.3928	9785	9202	9202
2196	3101.392	15506	9203	9203
2902	3101.3906	9563	9204	9204
2451	3101.2446	13208	9205	9205
2949	3101.2144	9214	9206	9206
2727	3101.1975	10923	9207	9207
3273	3101.1826	7159	9208	9208
3279	3101.1768	7133	9209	9209
2469	3101.136	13045	9210	9210
3065	3100.9019	8450	9211	9211
3704	3100.823	4977	9212	9212
2987	3100.8186	8936	9213	9213
2523	3100.6836	12548	9214	9214
2984	3100.6626	8957	9215	9215
2463	3100.6582	13096	9216	9216
4051	3100.5278	3650	9217	9217
3244	3100.4507	7311	9218	9218
2523	3100.4272	12545	9219	9219
3075	3100.376	8376	9220	9220
3370	3100.2048	6598	9221	9221
3784	3100.1726	4642	9222	9222
2816	3100.0942	10219	9223	9223
5211	3100.0776	1290	9224	9224
2598	3099.9038	11902	9225	9225
3006	3099.7815	8804	9226	9226
2810	3099.6387	10276	9227	9227
3054	3099.634	8504	9228	9228
4212	3099.5747	3141	9229	9229
2847	3099.4954	9984	9230	9230
2542	3099.465	12395	9231	9231
3143	3099.3877	7946	9232	9232
3204	3099.2666	7566	9233	9233
2451	3099.2659	13207	9234	9234
2502	3099.2637	12723	9235	9235
3207	3099.1938	7539	9236	9236
3220	3099.1763	7456	9237	9237
2738	3099.1685	10849	9238	9238
2464	3099.1086	13087	9239	9239
2961	3099.0378	9122	9240	9240
2648	3099.0347	11514	9241	9241
3147	3098.9944	7921	9242	9242
3878	3098.9653	4253	9243	9243
2666	3098.9321	11377	9244	9244
3130	3098.8599	8043	9245	9245
2329	3098.7546	14323	9246	9246
4700	3098.5415	2063	9247	9247
2672	3098.499	11333	9248	9248
2366	3098.4731	13980	9249	9249
3074	3098.4585	8390	9250	9250
2803	3098.42	10335	9251	9251
3045	3098.3176	8562	9252	9252
3219	3098.2957	7464	9253	9253
2601	3098.266	11885	9254	9254
3676	3098.203	5104	9255	9255
3498	3098.1665	5929	9256	9256
3085	3098.1042	8310	9257	9257
3139	3098.0518	7968	9258	9258
2886	3098.0212	9673	9259	9259
2495	3098.0105	12800	9260	9260
3289	3097.9692	7079	9261	9261
2474	3097.8386	13000	9262	9262
3681	3097.779	5088	9263	9263
2929	3097.4727	9364	9264	9264
3488	3097.4368	5999	9265	9265
2639	3097.4348	11583	9266	9266
2948	3097.3508	9220	9267	9267
2642	3097.3496	11556	9268	9268
2846	3097.3472	9998	9269	9269
3638	3097.3323	5294	9270	9270
2568	3097.3298	12161	9271	9271
2805	3097.315	10313	9272	9272
3883	3097.2205	4236	9273	9273
2838	3097.203	10056	9274	9274
3006	3097.1516	8802	9275	9275
2816	3097.0078	10223	9276	9276
3444	3096.9575	6203	9277	9277
2959	3096.9502	9144	9278	9278
2770	3096.8909	10583	9279	9279
2762	3096.8848	10639	9280	9280
3652	3096.867	5230	9281	9281
2200	3096.8489	15478	9282	9282
3375	3096.8228	6568	9283	9283
2371	3096.7761	13923	9284	9284
3180	3096.6616	7706	9285	9285
2775	3096.644	10549	9286	9286
3424	3096.4263	6297	9287	9287
2106	3096.3362	16388	9288	9288
2542	3096.318	12390	9289	9289
3357	3096.3093	6667	9290	9290
3174	3096.3005	7754	9291	9291
3302	3096.123	6993	9292	9292
2581	3095.987	12052	9293	9293
2233	3095.981	15156	9294	9294
2545	3095.949	12368	9295	9295
3522	3095.8855	5814	9296	9296
4271	3095.8616	2979	9297	9297
3061	3095.8208	8475	9298	9298
3056	3095.793	8495	9299	9299
2448	3095.7693	13232	9300	9300
2692	3095.765	11176	9301	9301
2515	3095.764	12612	9302	9302
3296	3095.6692	7018	9303	9303
2624	3095.6143	11698	9304	9304
2507	3095.4363	12684	9305	9305
2755	3095.4238	10700	9306	9306
2361	3095.2766	14028	9307	9307
2597	3095.2656	11908	9308	9308
3655	3095.257	5214	9309	9309
2908	3095.2097	9500	9310	9310
2786	3095.0134	10461	9311	9311
2808	3094.8809	10292	9312	9312
3302	3094.8738	6989	9313	9313
3346	3094.8523	6733	9314	9314
2547	3094.8494	12348	9315	9315
3169	3094.81	7792	9316	9316
2741	3094.7827	10831	9317	9317
3196	3094.7617	7621	9318	9318
3204	3094.708	7560	9319	9319
2273	3094.6357	14783	9320	9320
2720	3094.6106	10966	9321	9321
2750	3094.5461	10748	9322	9322
2660	3094.3289	11408	9323	9323
2918	3094.2085	9432	9324	9324
2780	3094.1968	10504	9325	9325
3585	3094.1875	5552	9326	9326
2961	3094.1567	9123	9327	9327
1964	3093.8347	17641	9328	9328
2882	3093.7769	9706	9329	9329
2805	3093.7444	10315	9330	9330
2655	3093.6853	11441	9331	9331
3549	3093.6626	5695	9332	9332
2922	3093.662	9406	9333	9333
2372	3093.6592	13904	9334	9334
2784	3093.5732	10479	9335	9335
2909	3093.5718	9498	9336	9336
3709	3093.3982	4955	9337	9337
2321	3093.3499	14389	9338	9338
2924	3093.2837	9399	9339	9339
2893	3093.2766	9630	9340	9340
2681	3093.224	11274	9341	9341
2607	3093.1755	11835	9342	9342
2820	3093.156	10185	9343	9343
3635	3093.0718	5312	9344	9344
2123	3093.0422	16240	9345	9345
3339	3092.9631	6771	9346	9346
4413	3092.9612	2640	9347	9347
2154	3092.844	15906	9348	9348
2495	3092.8372	12808	9349	9349
2552	3092.7932	12317	9350	9350
2608	3092.6897	11821	9351	9351
3264	3092.6882	7208	9352	9352
3086	3092.5632	8301	9353	9353
3374	3092.494	6575	9354	9354
3639	3092.4358	5291	9355	9355
3028	3092.4282	8663	9356	9356
3374	3092.428	6578	9357	9357
3583	3092.3584	5561	9358	9358
2818	3092.2705	10210	9359	9359
3513	3092.2686	5861	9360	9360
2345	3092.259	14164	9361	9361
2581	3092.2002	12047	9362	9362
4177	3092.175	3244	9363	9363
2556	3092.1472	12276	9364	9364
2818	3092.0916	10209	9365	9365
3335	3092.0833	6786	9366	9366
4053	3092.0193	3645	9367	9367
2098	3091.9846	16459	9368	9368
2835	3091.8738	10077	9369	9369
2494	3091.871	12813	9370	9370
3512	3091.8147	5867	9371	9371
2975	3091.7974	9014	9372	9372
2408	3091.6301	13585	9373	9373
2742	3091.5254	10819	9374	9374
2715	3091.4395	11010	9375	9375
3369	3091.3704	6604	9376	9376
3729	3091.365	4867	9377	9377
3777	3091.1448	4671	9378	9378
4707	3091.095	2050	9379	9379
2721	3091.0635	10962	9380	9380
2893	3091.0542	9629	9381	9381
2517	3091.0088	12583	9382	9382
4125	3091.0068	3410	9383	9383
3053	3090.9897	8512	9384	9384
2974	3090.9824	9027	9385	9385
4015	3090.773	3794	9386	9386
2534	3090.7231	12453	9387	9387
3297	3090.6333	7013	9388	9388
3030	3090.4517	8647	9389	9389
3016	3090.3462	8743	9390	9390
2881	3090.1465	9708	9391	9391
2803	3090.124	10334	9392	9392
3209	3090.123	7530	9393	9393
2879	3090.0784	9729	9394	9394
3271	3089.986	7162	9395	9395
2965	3089.7534	9093	9396	9396
3187	3089.6892	7672	9397	9397
2964	3089.6602	9106	9398	9398
2897	3089.602	9602	9399	9399
2780	3089.602	10509	9400	9400
2447	3089.5806	13242	9401	9401
2655	3089.572	11446	9402	9402
2780	3089.4385	10503	9403	9403
3071	3089.4119	8406	9404	9404
2742	3089.4062	10820	9405	9405
3096	3089.3347	8241	9406	9406
3503	3089.21	5902	9407	9407
2747	3089.0945	10781	9408	9408
3233	3089.053	7377	9409	9409
2724	3088.901	10936	9410	9410
2454	3088.8364	13176	9411	9411
3401	3088.792	6429	9412	9412
2881	3088.7231	9714	9413	9413
2863	3088.7158	9861	9414	9414
2799	3088.5784	10364	9415	9415
2613	3088.4297	11782	9416	9416
3318	3088.331	6895	9417	9417
3572	3088.325	5601	9418	9418
3357	3088.293	6671	9419	9419
2697	3088.1604	11146	9420	9420
2523	3088.1304	12553	9421	9421
3377	3088.1104	6562	9422	9422
2686	3088.1038	11233	9423	9423
2858	3088.0105	9903	9424	9424
2725	3087.9038	10935	9425	9425
2496	3087.8818	12785	9426	9426
3191	3087.8418	7649	9427	9427
3222	3087.8352	7444	9428	9428
2235	3087.733	15140	9429	9429
2443	3087.694	13280	9430	9430
2443	3087.6707	13286	9431	9431
2838	3087.6682	10058	9432	9432
3084	3087.5486	8320	9433	9433
3092	3087.4617	8269	9434	9434
3184	3087.4346	7686	9435	9435
2845	3087.4204	10006	9436	9436
2824	3087.387	10165	9437	9437
2935	3087.353	9326	9438	9438
2835	3087.2346	10079	9439	9439
2727	3087.2273	10924	9440	9440
3256	3087.218	7247	9441	9441
3622	3087.1296	5377	9442	9442
2874	3087.1155	9780	9443	9443
3348	3087.0745	6712	9444	9444
3462	3086.9907	6127	9445	9445
3440	3086.9834	6226	9446	9446
4252	3086.977	3018	9447	9447
3080	3086.9634	8350	9448	9448
3807	3086.9607	4535	9449	9449
2857	3086.9382	9918	9450	9450
2251	3086.925	14997	9451	9451
2565	3086.8748	12186	9452	9452
3167	3086.87	7802	9453	9453
2973	3086.767	9038	9454	9454
3720	3086.7258	4905	9455	9455
3176	3086.6665	7740	9456	9456
3487	3086.6587	6006	9457	9457
2859	3086.593	9896	9458	9458
3205	3086.5537	7548	9459	9459
2913	3086.5247	9465	9460	9460
2988	3086.4924	8931	9461	9461
2601	3086.2097	11880	9462	9462
2662	3086.18	11393	9463	9463
2845	3086.0422	10011	9464	9464
2877	3085.9958	9747	9465	9465
2851	3085.7915	9956	9466	9466
2996	3085.7585	8869	9467	9467
2748	3085.7273	10767	9468	9468
3364	3085.664	6626	9469	9469
3038	3085.59	8604	9470	9470
3013	3085.4626	8754	9471	9471
3409	3085.452	6374	9472	9472
3142	3085.271	7954	9473	9473
2268	3085.2075	14822	9474	9474
2984	3085.191	8953	9475	9475
2771	3085.1704	10579	9476	9476
2786	3085.1648	10462	9477	9477
2971	3085.1387	9053	9478	9478
2973	3085.1355	9032	9479	9479
2912	3085.0793	9477	9480	9480
2792	3085.052	10414	9481	9481
2681	3084.8958	11277	9482	9482
3004	3084.8904	8816	9483	9483
2953	3084.8225	9184	9484	9484
2776	3084.7874	10538	9485	9485
2720	3084.7412	10973	9486	9486
2251	3084.73	14992	9487	9487
2602	3084.6821	11873	9488	9488
2942	3084.6804	9275	9489	9489
2762	3084.6475	10642	9490	9490
3410	3084.6406	6370	9491	9491
2714	3084.5593	11020	9492	9492
2714	3084.5254	11021	9493	9493
3003	3084.496	8823	9494	9494
3302	3084.4663	6988	9495	9495
2284	3084.3306	14674	9496	9496
2707	3084.3127	11072	9497	9497
2508	3084.2036	12673	9498	9498
2776	3084.195	10539	9499	9499
2539	3084.1191	12414	9500	9500
3018	3084.0977	8723	9501	9501
2652	3084.0674	11480	9502	9502
3770	3083.9846	4693	9503	9503
3620	3083.9717	5387	9504	9504
2565	3083.9167	12185	9505	9505
2159	3083.8914	15850	9506	9506
3452	3083.692	6176	9507	9507
2930	3083.592	9354	9508	9508
2629	3083.57	11648	9509	9509
2644	3083.5261	11546	9510	9510
2617	3083.5205	11752	9511	9511
2737	3083.4983	10850	9512	9512
2140	3083.3225	16058	9513	9513
2544	3083.31	12378	9514	9514
3177	3083.3076	7726	9515	9515
3068	3083.2937	8433	9516	9516
3873	3083.2603	4273	9517	9517
2283	3083.241	14686	9518	9518
2430	3083.21	13379	9519	9519
3632	3083.0916	5324	9520	9520
2973	3082.9814	9040	9521	9521
3145	3082.9768	7932	9522	9522
3388	3082.931	6497	9523	9523
2611	3082.8452	11805	9524	9524
2587	3082.805	11987	9525	9525
2148	3082.748	15967	9526	9526
2128	3082.6958	16175	9527	9527
3416	3082.6865	6337	9528	9528
2586	3082.5676	11995	9529	9529
3990	3082.5586	3868	9530	9530
2410	3082.4866	13565	9531	9531
2809	3082.4673	10280	9532	9532
2717	3082.0984	10996	9533	9533
